"cell_id","total_counts","total_genes","log_counts","log_genes","is_count_outlier","is_gene_outlier","is_potential_doublet"
"0",6365,2566,3.80379840798967,3.40925665203891,FALSE,FALSE,FALSE
"0",2917,1570,3.46493642912173,3.19589965240923,FALSE,FALSE,FALSE
"0",1903,1018,3.27943878828702,3.00774777800074,FALSE,FALSE,FALSE
"0",1373,877,3.13767053723676,2.94299959336604,FALSE,FALSE,FALSE
"0",6145,2384,3.78852188722247,3.3773062510682,FALSE,FALSE,FALSE
"0",6303,2402,3.79954730712562,3.38057300306689,FALSE,FALSE,FALSE
"0",4134,1853,3.61637047229127,3.2678754193189,FALSE,FALSE,FALSE
"0",4375,1845,3.64097805735833,3.26599637049508,FALSE,FALSE,FALSE
"0",5714,2244,3.75694023604672,3.35102285258412,FALSE,FALSE,FALSE
"0",4195,1925,3.62273196516472,3.28443073384452,FALSE,FALSE,FALSE
"0",6721,2535,3.82743389540078,3.40397796366935,FALSE,FALSE,FALSE
"0",6213,2441,3.79330135361311,3.38756777941719,FALSE,FALSE,FALSE
"0",16309,4769,4.21242733272659,3.67842732243387,FALSE,FALSE,FALSE
"0",6179,3140,3.79091819521458,3.49692964807321,FALSE,FALSE,FALSE
"0",7456,2692,3.87250589934593,3.43007505555194,FALSE,FALSE,FALSE
"0",7107,2600,3.85168631544243,3.41497334797082,FALSE,FALSE,FALSE
"0",3004,1346,3.47769992833213,3.12904505988796,FALSE,FALSE,FALSE
"0",3301,1533,3.51864552433031,3.18554215485437,FALSE,FALSE,FALSE
"0",12210,4012,4.08671566394488,3.60336092434838,FALSE,FALSE,FALSE
"0",5279,2072,3.72255166200096,3.3163897510732,FALSE,FALSE,FALSE
"0",53981,6908,4.73224092561619,3.83935232889542,TRUE,TRUE,TRUE
"0",1337,77,3.12613140726198,1.88649072517248,FALSE,FALSE,FALSE
"0",6361,2384,3.80352539557653,3.3773062510682,FALSE,FALSE,FALSE
"0",3948,1864,3.5963771439976,3.27044590801796,FALSE,FALSE,FALSE
"0",5759,2264,3.76034707852991,3.35487642251623,FALSE,FALSE,FALSE
"0",4480,1846,3.65127801399814,3.26623169668989,FALSE,FALSE,FALSE
"0",6057,2289,3.7822575736633,3.35964579267454,FALSE,FALSE,FALSE
"0",6115,2315,3.7863964613723,3.36455099535397,FALSE,FALSE,FALSE
"0",5196,2113,3.71566914240099,3.32489949705231,FALSE,FALSE,FALSE
"0",5294,2123,3.72378393696533,3.326949994166,FALSE,FALSE,FALSE
"0",7461,2585,3.8727970399896,3.41246054742996,FALSE,FALSE,FALSE
"0",2745,1226,3.43854234878611,3.0884904701824,FALSE,FALSE,FALSE
"0",2416,975,3.38309692994909,2.98900461569854,FALSE,FALSE,FALSE
"0",2153,843,3.33304402982349,2.92582757462474,FALSE,FALSE,FALSE
"0",10839,3226,4.03498921628769,3.50866436305294,FALSE,FALSE,FALSE
"0",8113,2807,3.90918147597785,3.44824241263444,FALSE,FALSE,FALSE
"0",2290,1048,3.35983548233989,3.02036128264771,FALSE,FALSE,FALSE
"0",7443,2622,3.87174801899187,3.41863268735407,FALSE,FALSE,FALSE
"0",3367,1394,3.52724311638809,3.14426277376199,FALSE,FALSE,FALSE
"0",5810,2236,3.76417613239033,3.34947179921439,FALSE,FALSE,FALSE
"0",7688,2652,3.88581337466049,3.42357351973274,FALSE,FALSE,FALSE
"0",7790,2818,3.89153745767256,3.44994098877334,FALSE,FALSE,FALSE
"0",10308,3455,4.01317440987887,3.53844805171022,FALSE,FALSE,FALSE
"0",2333,1046,3.36791473879375,3.01953168453126,FALSE,FALSE,FALSE
"0",1289,805,3.1102529173534,2.90579588036787,FALSE,FALSE,FALSE
"0",10661,3329,4.0277979433503,3.52231379515667,FALSE,FALSE,FALSE
"0",5401,2057,3.73247417728119,3.31323429169472,FALSE,FALSE,FALSE
"1",10160,3673,4.0068937079479,3.56502092834529,FALSE,FALSE,FALSE
"0",2305,1097,3.36267092972567,3.04020662757471,FALSE,FALSE,FALSE
"0",6702,2484,3.82620442349925,3.39515159150454,FALSE,FALSE,FALSE
"0",1254,741,3.0982975364947,2.86981820797933,FALSE,FALSE,FALSE
"0",4914,2125,3.69143515214406,3.32735893438633,FALSE,FALSE,FALSE
"0",8084,2907,3.90762630484327,3.46344503177043,FALSE,FALSE,FALSE
"0",15142,4045,4.18018324184823,3.60691852594829,FALSE,FALSE,FALSE
"0",2361,1054,3.37309598707873,3.02284061087653,FALSE,FALSE,FALSE
"0",8475,2820,3.92813970687512,3.45024910831936,FALSE,FALSE,FALSE
"0",4901,1901,3.69028470251263,3.27898211686544,FALSE,FALSE,FALSE
"0",4829,1951,3.68385720540035,3.29025726939452,FALSE,FALSE,FALSE
"0",6542,2936,3.81571053978896,3.46775605124403,FALSE,FALSE,FALSE
"0",7515,2816,3.87592898492293,3.44963265047007,FALSE,FALSE,FALSE
"0",3411,1756,3.5328817194074,3.24452451157008,FALSE,FALSE,FALSE
"0",17483,4576,4.24261595756927,3.66048601578497,FALSE,FALSE,FALSE
"0",3662,1606,3.56371833996568,3.20574554094266,FALSE,FALSE,FALSE
"0",7888,2794,3.89696690193315,3.44622640177816,FALSE,FALSE,FALSE
"0",4503,1805,3.65350194696293,3.25647720624168,FALSE,FALSE,FALSE
"0",11567,3503,4.063220735582,3.54444013731769,FALSE,FALSE,FALSE
"0",5531,2741,3.74280365846917,3.4379090355395,FALSE,FALSE,FALSE
"0",7878,2613,3.89641597647312,3.41713940972733,FALSE,FALSE,FALSE
"0",2381,930,3.37675939540488,2.96848294855394,FALSE,FALSE,FALSE
"0",8237,3487,3.91576906598368,3.54245194737598,FALSE,FALSE,FALSE
"0",5446,2130,3.73607763700395,3.32837960343874,FALSE,FALSE,FALSE
"0",1253,534,3.09795107099415,2.72754125702856,FALSE,FALSE,FALSE
"0",1922,1019,3.28375338333253,3.00817418400643,FALSE,FALSE,FALSE
"0",9046,2907,3.9564565834099,3.46344503177043,FALSE,FALSE,FALSE
"0",3230,1568,3.5092025223311,3.19534605834842,FALSE,FALSE,FALSE
"0",9994,3331,3.99973934510657,3.52257463269118,FALSE,FALSE,FALSE
"0",12329,3714,4.09092785258161,3.56984189940376,FALSE,FALSE,FALSE
"0",2867,1022,3.45742769294648,3.00945089579869,FALSE,FALSE,FALSE
"0",2256,1096,3.3533390953113,3.03981055414835,FALSE,FALSE,FALSE
"0",5689,2247,3.75503593376777,3.35160307241913,FALSE,FALSE,FALSE
"0",5093,2668,3.70697367617618,3.42618582524451,FALSE,FALSE,FALSE
"0",7282,2702,3.86225067459793,3.43168534468601,FALSE,FALSE,FALSE
"0",18523,4811,4.26771132672669,3.68223535690256,FALSE,FALSE,FALSE
"0",3368,1617,3.52737208282761,3.2087100199064,FALSE,FALSE,FALSE
"0",3953,1747,3.59692681434297,3.24229290498293,FALSE,FALSE,FALSE
"0",5642,2193,3.75143308181935,3.34103863167752,FALSE,FALSE,FALSE
"0",7002,2399,3.84522210642901,3.38003024796783,FALSE,FALSE,FALSE
"0",6474,2552,3.81117269506655,3.40688067004912,FALSE,FALSE,FALSE
"0",6776,2468,3.83097339732265,3.3923451553612,FALSE,FALSE,FALSE
"0",5195,2210,3.7155855518932,3.34439227368511,FALSE,FALSE,FALSE
"0",5439,2164,3.73551905881517,3.33525725643453,FALSE,FALSE,FALSE
"0",5852,2387,3.76730431745327,3.37785241900675,FALSE,FALSE,FALSE
"0",6934,2527,3.84098383732038,3.40260524191991,FALSE,FALSE,FALSE
"0",4462,1945,3.64952956594782,3.28891960566173,FALSE,FALSE,FALSE
"0",2291,1288,3.3600250891894,3.10991586302379,FALSE,FALSE,FALSE
"0",5081,2025,3.7059491949103,3.30642502755069,FALSE,FALSE,FALSE
"0",6551,2545,3.81630759943194,3.40568778667278,FALSE,FALSE,FALSE
"0",12559,3457,4.09895506043847,3.53869937954241,FALSE,FALSE,FALSE
